Ranking,Vehicle Year-Model,Coefficient
4568.0,2007.0_TAURUS,-46.004876339804426
4567.0,2011.0_S60,-45.98232044047442
4566.0,1986.0_FIREBIRD,-45.97266937167647
4565.0,1991.0_SONOMA,-45.941389469621654
4564.0,1997.0_CARAVAN,-45.89093713646376
4563.0,2009.0_TRAILBLAZER,-45.87026754328716
4562.0,2000.0_SUBURBAN,-45.82770853822275
4561.0,2008.0_M6,-45.796201877536944
4560.0,2000.0_V40,-45.77925397075277
4559.0,2003.0_ELANTRA,-45.77326433938854
4558.0,2006.0_ECLIPSE,-45.76790921124318
4557.0,1977.0_SUBURBAN,-45.728918947188994
4556.0,2008.0_M45,-45.67746992054957
4555.0,2005.0_AZTEK,-45.636884845697615
4554.0,2003.0_ECLIPSE,-45.60726476240228
4553.0,2009.0_F-600,-45.58325375277957
4552.0,2008.0_RIO,-45.57853828246053
4551.0,2012.0_ARMADA,-45.55135458220335
4550.0,2012.0_200,-45.50636878618271
4549.0,2006.0_MAGNUM,-45.48467834698958
4548.0,2012.0_FORTE KOUP,-45.42172084556042
4547.0,2006.0_EXPLORER,-45.38468103000651
4546.0,2004.0_MONTE CARLO,-45.31724731684631
4545.0,2010.0_PASSAT,-45.257597303198914
4544.0,1997.0_PICKUP,-45.231655037080415
4543.0,2001.0_SABLE,-45.195561674029825
4542.0,2003.0_M-CLASS,-45.18866140477981
4541.0,2014.0_FLEX,-45.16572556579317
4540.0,2004.0_BONNEVILLE,-45.07383748082798
4539.0,1995.0_G30,-45.0345075626261
4538.0,1992.0_CELICA,-44.96960752380883
4537.0,2004.0_VUE,-44.94799396829527
4536.0,1993.0_SONOMA,-44.91369322869538
4535.0,2000.0_REGAL,-44.890157864961544
4534.0,2017.0_IMPREZA,-44.870039046124425
4533.0,2011.0_X5,-44.850878745771446
4532.0,1999.0_AMIGO,-44.803653434520555
4531.0,2008.0_IMPREZA,-44.75826888725125
4530.0,1998.0_C-CLASS,-44.61950792381003
4529.0,2009.0_G6,-44.432473994384175
4528.0,2002.0_CR-V,-44.40160611003963
4527.0,2011.0_LR4,-44.377019136575214
4526.0,2005.0_A8,-44.374577802150924
4525.0,1992.0_BLAZER,-44.340437221336266
4524.0,2013.0_EQUINOX,-44.216634428957924
4523.0,1995.0_AVALON,-44.09651258974435
4522.0,1997.0_EXPLORER,-44.095574531239734
4521.0,1987.0_B-SERIES,-44.02325003775787
4520.0,2006.0_ARMADA,-43.934641127261
4519.0,2020.0_PACIFICA,-43.91402397659082
4518.0,1996.0_S SERIES,-43.91374029728388
4517.0,2001.0_VOYAGER,-43.89427887863204
4516.0,2008.0_EQUINOX,-43.829747118363734
4515.0,2006.0_S-CLASS,-43.779164712914834
4514.0,2006.0_OUTLANDER,-43.77639470396835
4513.0,1991.0_F-350,-43.75386778143419
4512.0,1988.0_B-SERIES,-43.70389369773696
4511.0,2004.0_GS 300,-43.66614538377751
4510.0,2016.0_CHARGER,-43.6601611499582
4509.0,2003.0_ESCAPE,-43.62585748188703
4508.0,2006.0_300C,-43.609123054524034
4507.0,1998.0_XK8,-43.581578097368315
4506.0,1991.0_ACCORD,-43.53118753885946
4505.0,1998.0_GRAND PRIX,-43.48224652382792
4504.0,2002.0_RSX,-43.435404073803184
4503.0,2011.0_MAXIMA,-43.379195083562855
4502.0,2006.0_LIBERTY,-43.37636554274472
4501.0,1987.0_D150 PICKUP,-43.37470899174392
4500.0,2013.0_ELANTRA GT,-43.30892971158642
4499.0,2005.0_ASCENDER,-43.28959656225148
4498.0,1990.0_COROLLA,-43.22033523773614
4497.0,2004.0_LS,-43.2024444795291
4496.0,1993.0_ASTRO,-43.039020812238206
4495.0,1993.0_PASEO,-43.0199055063098
4494.0,2022.0_TRAILBLAZER,-43.01983821497112
4493.0,1991.0_MAXIMA,-43.01890119571654
4492.0,2013.0_OUTBACK,-42.97269355914688
4491.0,2012.0_EDGE,-42.95419003091517
4490.0,1991.0_300,-42.946956598042405
4489.0,1996.0_GRAND MARQUIS,-42.93816488562948
4488.0,2004.0_NEON,-42.92900426478275
4487.0,2005.0_FORESTER,-42.906290582064855
4486.0,2003.0_TOWN CAR,-42.89904379280171
4485.0,2015.0_LANCER,-42.87977228044842
4484.0,1997.0_7 SERIES,-42.812175489915134
4483.0,1987.0_190,-42.76935364793991
4482.0,1990.0_F-150,-42.73816645174702
4481.0,1980.0_LUV,-42.73045578338429
4480.0,2002.0_TRAILBLAZER,-42.71871990642582
4479.0,2012.0_ACCORD CROSSTOUR,-42.686520777574344
4478.0,2002.0_V40,-42.67957817938274
4477.0,1998.0_REGAL,-42.648699526239575
4476.0,2002.0_EXPRESS,-42.61131976714026
4475.0,2004.0_ALTIMA,-42.604347493026395
4474.0,1978.0_RANCHERO,-42.54850683064769
4473.0,1989.0_CUTLASS CIERA,-42.54217532305813
4472.0,2013.0_G37,-42.37424781255193
4471.0,1995.0_ECONOLINE,-42.32537868166691
4470.0,2014.0_MAZDA6,-42.260683650396125
4469.0,1994.0_ASTRO,-42.17334103099368
4468.0,2013.0_VERANO,-42.159337422650644
4467.0,2000.0_3 SERIES,-41.99135004394311
4466.0,2004.0_DEVILLE,-41.96514007450434
4465.0,2007.0_STS,-41.93636071261047
4464.0,2003.0_GALANT,-41.848641993891526
4463.0,2010.0_ELEMENT,-41.73232481872857
4462.0,2004.0_ESCALADE,-41.659440880035774
4461.0,2000.0_CAMARO,-41.65216064192038
4460.0,2001.0_ESCAPE,-41.64827216991123
4459.0,2008.0_TC,-41.63363547370219
4458.0,2016.0_COMPASS,-41.58356615384788
4457.0,2005.0_PATHFINDER,-41.56551912574437
4456.0,2013.0_COOPER,-41.463112751090286
4455.0,2004.0_NEW BEETLE,-41.45879635832794
4454.0,2016.0_VELOSTER,-41.44252697824103
4453.0,2001.0_DIAMANTE,-41.422776379313625
4452.0,2008.0_OUTLANDER,-41.40279178018984
4451.0,2007.0_RAV4,-41.39116368532749
4450.0,2008.0_MAZDA5,-41.29627901521059
4449.0,1982.0_S10 BLAZER,-41.257462423748436
4448.0,2003.0_OPTIMA,-41.23426197956404
4447.0,2008.0_FRONTIER,-41.22748569140403
4446.0,2011.0_GOLF,-41.21522959052464
4445.0,2015.0_MAZDA6,-41.1842495132279
4444.0,2014.0_PATRIOT,-41.181576185976326
4443.0,1991.0_CORVETTE,-41.1563726298255
4442.0,1994.0_QUEST,-41.10782684879542
4441.0,2006.0_LANCER,-41.04963304445418
4440.0,2004.0_YUKON XL,-41.01500511019764
4439.0,2013.0_XV CROSSTREK,-41.010161528597095
4438.0,2002.0_GRAND AM,-41.00345662059669
4437.0,1995.0_EXPLORER,-40.99160592443702
4436.0,2000.0_LEGACY,-40.95145650473735
4435.0,2007.0_ACCENT,-40.92447827426541
4434.0,1987.0_DAKOTA,-40.906601455356196
4433.0,2003.0_FRONTIER,-40.83537098538192
4432.0,2012.0_BEETLE,-40.826348998536346
4431.0,2000.0_TUNDRA,-40.791739254290455
4430.0,1998.0_TIBURON,-40.77195814511353
4429.0,2008.0_OUTBACK,-40.73268104472288
4428.0,1997.0_VOYAGER,-40.708114498773895
4427.0,1999.0_AVALON,-40.7040076110548
4426.0,2001.0_ASTRO,-40.67813615843021
4425.0,1994.0_RAM VAN,-40.62528792148946
4424.0,1982.0_S10,-40.611511196734085
4423.0,1984.0_F-250,-40.60607754461181
4422.0,2014.0_GENESIS,-40.59247743659008
4421.0,2015.0_XB,-40.55923268101359
4420.0,2021.0_SILVERADO,-40.54444925905441
4419.0,2004.0_TOWN CAR,-40.52666223595634
4418.0,2002.0_CAMARO,-40.50778823666626
4417.0,1991.0_BLAZER,-40.44237434543609
4416.0,1988.0_TOWN CAR,-40.41833993262944
4415.0,1995.0_AEROSTAR,-40.38234355089608
4414.0,1988.0_DEVILLE,-40.369340406581465
4413.0,1993.0_STEALTH,-40.365389096186185
4412.0,2004.0_CROSSFIRE,-40.25531909350773
4411.0,2014.0_CHALLENGER,-40.25465287868816
4410.0,1997.0_BLAZER,-40.24481422956823
4409.0,2013.0_DART,-40.08711979911698
4408.0,1995.0_G2500 VANDURA,-40.07457804263408
4407.0,2018.0_CAMRY,-40.06017577958252
4406.0,1992.0_F-350,-39.98734684977244
4405.0,2006.0_IMPREZA,-39.97944600835056
4404.0,2003.0_PARK AVENUE,-39.910542294602635
4403.0,2004.0_XC90,-39.872200297628694
4402.0,2006.0_SIENNA,-39.78350076918779
4401.0,2011.0_LANCER,-39.75091510596362
4400.0,1996.0_Q45,-39.6488728487448
4399.0,1989.0_FESTIVA,-39.62269674898542
4398.0,2007.0_MATRIX,-39.473167162307966
4397.0,1985.0_ELECTRA,-39.43711994908388
4396.0,2002.0_GOLF,-39.43607366573399
4395.0,2002.0_TROOPER,-39.42629510671881
4394.0,2003.0_SIENNA,-39.41047225281585
4393.0,2001.0_SILVERADO 2500,-39.39500426563479
4392.0,1999.0_S70,-39.37795068397709
4391.0,1999.0_E-CLASS,-39.35308026019427
4390.0,1992.0_TALON,-39.27676116061151
4389.0,1995.0_LS 400,-39.19937081981679
4388.0,1995.0_S10,-39.07896248800685
4387.0,1985.0_XJ6,-39.0605573983381
4386.0,1987.0_DIPLOMAT,-39.03316185045504
4385.0,1999.0_GS 400,-39.00608318553425
4384.0,2010.0_RAV4,-38.99407628405272
4383.0,2004.0_INTREPID,-38.97515726088694
4382.0,nan,-38.88713386578587
4381.0,2004.0_B-SERIES,-38.87204557576756
4380.0,1999.0_LUMINA,-38.87042947528938
4379.0,2009.0_EOS,-38.865141153623746
4378.0,2018.0_MOTORCYCLE,-38.8159420270417
4377.0,1989.0_TAURUS,-38.80924509662311
4376.0,1999.0_NAVIGATOR,-38.80287900786276
4375.0,1989.0_GRAND MARQUIS,-38.786569248866805
4374.0,2009.0_AVEO5,-38.77764586907468
4373.0,1998.0_TALON,-38.68128724882785
4372.0,1994.0_MONTERO,-38.65788480301068
4371.0,1967.0_RIVIERA,-38.60906359430437
4370.0,1979.0_EL CAMINO,-38.561933547330696
4369.0,1989.0_F-150,-38.55349600765723
4368.0,1993.0_SUNBIRD,-38.471891585057385
4367.0,2000.0_DURANGO,-38.3947664953513
4366.0,2006.0_CAMRY SOLARA,-38.37065220619421
4365.0,2005.0_XB,-38.357246096433585
4364.0,1988.0_FOX,-38.330119482530286
4363.0,2006.0_SPECTRA,-38.30218592751699
4362.0,1990.0_C2500,-38.27534777182047
4361.0,2001.0_QUEST,-38.23716674572631
4360.0,2001.0_COROLLA,-38.2020240244842
4359.0,1999.0_RX 300,-38.16766257279444
4358.0,1989.0_SENTRA,-38.165793756165975
4357.0,2009.0_JETTA,-38.164780004762584
4356.0,1989.0_ASTRO,-38.131814771897226
4355.0,2000.0_EXPRESS,-38.0955706139721
4354.0,2006.0_ENVOY XL,-38.0894714177187
4353.0,2012.0_FUSION,-38.077936421974776
4352.0,2011.0_A4,-37.980085223610914
4351.0,1997.0_3 SERIES,-37.942543288070304
4350.0,2001.0_RL,-37.88070930617814
4349.0,1997.0_TERCEL,-37.87230081577382
4348.0,2000.0_ASTRO,-37.847335454602465
4347.0,1995.0_MILLENIA,-37.6991074838762
4346.0,2001.0_GRAND VITARA,-37.693434369493325
4345.0,2011.0_TOWN & COUNTRY,-37.692714859331794
4344.0,2010.0_E-350,-37.66359888615813
4343.0,1990.0_TC BY MASERATI,-37.64969629105648
4342.0,2008.0_5 SERIES,-37.64529131273169
4341.0,2000.0_ALERO,-37.613218341411134
4340.0,2007.0_TAHOE,-37.603203321649026
4339.0,2008.0_GRAND MARQUIS,-37.50006304476271
4338.0,2013.0_ACCENT,-37.488354375209376
4337.0,1970.0_ECONOLINE,-37.4811978904444
4336.0,2012.0_VERANO,-37.46346815546991
4335.0,2004.0_TRIBUTE,-37.42803133687106
4334.0,2007.0_A3,-37.415866186092416
4333.0,2008.0_TSX,-37.39822464554903
4332.0,1992.0_PRIZM,-37.35486349444316
4331.0,2012.0_SEDONA,-37.31208547079161
4330.0,2002.0_LS,-37.27727144353583
4329.0,2012.0_ROGUE,-37.23399171274737
4328.0,2011.0_SIENNA,-36.96927832020073
4327.0,2007.0_S80,-36.927641122468614
4326.0,1990.0_C3500,-36.913660679681705
4325.0,1996.0_SIDEKICK,-36.908493077739706
4324.0,2004.0_SEVILLE,-36.90046495124592
4323.0,1998.0_3 SERIES,-36.89855412365172
4322.0,2002.0_ECONOLINE,-36.83118285952164
4321.0,2003.0_XL-7,-36.739547336502525
4320.0,1998.0_RAM 1500,-36.73718189242518
4319.0,1998.0_CABRIO,-36.733200463443964
4318.0,2015.0_PASSAT,-36.72948202016542
4317.0,1992.0_DEVILLE,-36.64827976578051
4316.0,2008.0_PATRIOT,-36.610843257305824
4315.0,1977.0_ECONOLINE,-36.604956947144665
4314.0,1991.0_626,-36.55903612586472
4313.0,1993.0_FLEETWOOD,-36.52974367976079
4312.0,2012.0_CAPTIVA SPORT,-36.480341473727215
4311.0,2001.0_INTRIGUE,-36.42310212844233
4310.0,2013.0_YUKON,-36.40008102736141
4309.0,2011.0_GENESIS COUPE,-36.356615842172545
4308.0,2005.0_SANTA FE,-36.3476771124056
4307.0,2016.0_IMPALA LIMITED,-36.32284476062851
4306.0,2007.0_MKX,-36.290927969081686
4305.0,2002.0_S-CLASS,-36.26337217948721
4304.0,2017.0_OPTIMA,-36.2296625135364
4303.0,1983.0_S10,-36.16866593161974
4302.0,2012.0_VELOSTER,-36.15694995866699
4301.0,2006.0_RL,-36.115796287630246
4300.0,2010.0_AVENGER,-35.89737182614124
4299.0,2007.0_AURA,-35.866756134154855
4298.0,2005.0_MATRIX,-35.82880123307627
4297.0,2014.0_DART,-35.8191154149588
4296.0,1989.0_BLAZER,-35.815952207073295
4295.0,2000.0_GOLF CART,-35.7909567385555
4294.0,1990.0_SEVILLE,-35.757979932883714
4293.0,2004.0_TITAN,-35.71310165564437
4292.0,1989.0_C2500,-35.68392705010539
4291.0,1983.0_F-150,-35.62583721728793
4290.0,2003.0_CONCORDE,-35.614036779952755
4289.0,2004.0_5 SERIES,-35.60740003664009
4288.0,1993.0_PREVIA,-35.53603213164397
4287.0,1978.0_MALIBU,-35.503148250593746
4286.0,2009.0_PRIUS,-35.475651493837844
4285.0,1979.0_CAPRICE,-35.40234663873761
4284.0,2004.0_S-TYPE,-35.3852446714613
4283.0,2006.0_M-CLASS,-35.36431963039405
4282.0,1991.0_MONTERO,-35.32499733722787
4281.0,2017.0_CAMARO,-35.29836431877318
4280.0,2004.0_AZTEK,-35.23829785118772
4279.0,2004.0_C-CLASS,-35.07944072576108
4278.0,1996.0_VISION,-35.0531491824399
4277.0,2006.0_CROSSFIRE,-35.0004656972461
4276.0,2001.0_SAVANA,-34.979151281022936
4275.0,1994.0_GRAND PRIX,-34.938961680310136
4274.0,1994.0_GS 300,-34.92652081661109
4273.0,1982.0_300,-34.91869055276973
4272.0,1991.0_G20,-34.85452857615488
4271.0,1984.0_BRONCO II,-34.84860171703004
4270.0,2005.0_QX56,-34.77346340816226
4269.0,1990.0_PICKUP,-34.72185107962913
4268.0,2000.0_YUKON XL,-34.70583954792914
4267.0,1993.0_SUNDANCE,-34.69862716301315
4266.0,2004.0_ES 330,-34.61727349359598
4265.0,2002.0_FOCUS,-34.60742447543468
4264.0,2010.0_ODYSSEY,-34.58765465588752
4263.0,2009.0_ROUTAN,-34.57937085564087
4262.0,1994.0_LS 400,-34.55901165571193
4261.0,2004.0_FRONTIER,-34.53502609511505
4260.0,2008.0_TAHOE,-34.42845406938837
4259.0,2012.0_6 SERIES,-34.36268534809555
4258.0,2006.0_350Z,-34.3514610634982
4257.0,1987.0_G2500 VANDURA,-34.34755536518308
4256.0,2007.0_XL-7,-34.335018469930404
4255.0,2008.0_MAGNUM,-34.311019243216265
4254.0,1987.0_TOWN CAR,-34.30362143750258
4253.0,2006.0_F-150,-34.28093300246541
4252.0,2014.0_X5,-34.2726466700001
4251.0,1999.0_F-150,-34.210812220291984
4250.0,1978.0_SAVANA,-34.21076285389377
4249.0,1998.0_GALANT,-34.17523703165084
4248.0,1999.0_CL,-34.127246682026446
4247.0,2000.0_3-Sep,-34.11801624328037
4246.0,1999.0_CUTLASS,-34.10802242390143
4245.0,1998.0_SEBRING,-34.037053856217355
4244.0,2010.0_YUKON XL,-33.971477964812166
4243.0,1993.0_C1500,-33.96858042822775
4242.0,2001.0_LEGANZA,-33.96202019970815
4241.0,2012.0_ELANTRA,-33.951367636060795
4240.0,2013.0_COROLLA,-33.855673773798934
4239.0,1993.0_T100,-33.8439757860702
4238.0,2007.0_AVALON,-33.84363865163318
4237.0,2015.0_CRUZE,-33.83751461485521
4236.0,2017.0_ELANTRA,-33.82757593229843
4235.0,2002.0_LANCER,-33.79181626665642
4234.0,1975.0_C10,-33.7872267691829
4233.0,1991.0_5 SERIES,-33.77987134498442
4232.0,1998.0_GS 300,-33.77178045646885
4231.0,2013.0_3 SERIES,-33.768540941673024
4230.0,1998.0_BREEZE,-33.75919325859715
4229.0,2001.0_TRACKER,-33.73225168072703
4228.0,1996.0_B-SERIES,-33.65344335589409
4227.0,1994.0_PARK AVENUE,-33.56906556659782
4226.0,1985.0_RANGER,-33.45426665494024
4225.0,2014.0_SPORTAGE,-33.45367168088965
4224.0,1998.0_FORESTER,-33.45086080472754
4223.0,2002.0_QUEST,-33.43698966646972
4222.0,2012.0_1500,-33.41717054081073
4221.0,2013.0_GRAND CARAVAN,-33.350722251015675
4220.0,1991.0_S10,-33.297403195777605
4219.0,1976.0_VAN,-33.286479631196784
4218.0,2012.0_ESCAPE,-33.254828834065236
4217.0,2000.0_INTRIGUE,-33.24645149382635
4216.0,2009.0_ASPEN,-33.219190357581844
4215.0,1988.0_SPRINT,-33.21905767057603
4214.0,2011.0_CC,-33.18601798956016
4213.0,2001.0_S-TYPE,-33.11367610495199
4212.0,2007.0_A4,-33.0632551221575
4211.0,1988.0_MINI RAM,-33.05465467944667
4210.0,2016.0_SONATA,-33.03983211703451
4209.0,2015.0_ROGUE SELECT,-32.99783101103672
4208.0,2006.0_ESCAPE,-32.99595739446958
4207.0,2012.0_FIT,-32.985356929338
4206.0,2008.0_AVENGER,-32.96658626599624
4205.0,2008.0_LUCERNE,-32.94537828255383
4204.0,2001.0_CHEROKEE,-32.86169940130397
4203.0,1997.0_ECONOLINE,-32.85804194259101
4202.0,1982.0_RAM VAN,-32.85069809033366
4201.0,1995.0_E-CLASS,-32.835139240479315
4200.0,1991.0_PATHFINDER,-32.812295799693764
4199.0,1995.0_T100,-32.79230045877655
4198.0,2002.0_TRAILBLAZER EXT,-32.78309971728433
4197.0,2006.0_CLK-CLASS,-32.77307092200973
4196.0,2012.0_TOWN & COUNTRY,-32.73760857227747
4195.0,2003.0_G35,-32.71243884349118
4194.0,1990.0_300ZX,-32.71140050974847
4193.0,1995.0_5 SERIES,-32.698173334623114
4192.0,2008.0_RAM PICKUP,-32.65076941294225
4191.0,2011.0_ENCLAVE,-32.612546395121676
4190.0,2005.0_TAURUS,-32.583895798763315
4189.0,1988.0_K1500,-32.53564765546367
4188.0,2007.0_PATHFINDER,-32.50738978654129
4187.0,2008.0_MAXIMA,-32.46859351194609
4186.0,2006.0_330CI,-32.45508714112447
4185.0,2018.0_SONATA,-32.38974463446662
4184.0,2010.0_ROGUE,-32.307666471782625
4183.0,1976.0_ECONOLINE,-32.29033050155094
4182.0,2010.0_ENCLAVE,-32.2617602926063
4181.0,2004.0_GRAND CARAVAN,-32.22396229018026
4180.0,2005.0_ENVOY,-32.220429413402485
4179.0,2005.0_SPECTRA,-32.21424806803417
4178.0,1999.0_ES 300,-32.20172671581081
4177.0,2004.0_A4,-32.1909450278315
4176.0,2007.0_G5,-32.173354312675635
4175.0,2008.0_TORRENT,-32.123300362923686
4174.0,2003.0_EXPEDITION,-32.0837868372109
4173.0,1998.0_SL-CLASS,-32.067525890995874
4172.0,1978.0_300,-32.05686742637941
4171.0,2007.0_GRAND PRIX,-32.05302655644438
4170.0,1978.0_ECONOLINE,-32.00898487206292
4169.0,2012.0_Z4,-32.00291049487555
4168.0,2000.0_ALTIMA,-31.98466199304865
4167.0,2014.0_300,-31.984178817131532
4166.0,1971.0_F-250,-31.97325383236987
4165.0,1995.0_TRUCK,-31.956061781129524
4164.0,2006.0_SONATA,-31.94942308995677
4163.0,2008.0_CX-7,-31.919638897410795
4162.0,1995.0_C-CLASS,-31.91530797591802
4161.0,2003.0_RODEO,-31.908561591629702
4160.0,1996.0_TL,-31.89507281885288
4159.0,2018.0_TUCSON,-31.869950233827883
4158.0,1998.0_FRONTIER,-31.85331003650568
4157.0,2013.0_FORTWO,-31.853025149414865
4156.0,2005.0_SIENNA,-31.838862089879164
4155.0,2001.0_ALLROAD,-31.798497616479718
4154.0,2004.0_AMANTI,-31.76201711027892
4153.0,2006.0_CR-V,-31.744498713173016
4152.0,1997.0_DEVILLE,-31.673062547958406
4151.0,2014.0_ROGUE SELECT,-31.54064227067547
4150.0,2002.0_MONTERO,-31.52528321724027
4149.0,1993.0_THUNDERBIRD,-31.516936012445957
4148.0,1986.0_200SX,-31.515745586113955
4147.0,2000.0_YUKON,-31.510870142923295
4146.0,2013.0_SENTRA,-31.50254307545634
4145.0,1998.0_PRELUDE,-31.49028170949494
4144.0,1995.0_J30,-31.487994382911385
4143.0,2012.0_JETTA,-31.47385385160675
4142.0,1996.0_GRAND CARAVAN,-31.469027572122624
4141.0,2002.0_RAM PICKUP,-31.44567938645856
4140.0,2017.0_EXPLORER,-31.416064111626167
4139.0,2001.0_5 SERIES,-31.41049022965509
4138.0,1966.0_ZEPHYR,-31.368047889499756
4137.0,1999.0_ACCENT,-31.361309855808354
4136.0,2001.0_S60,-31.349373520528747
4135.0,2007.0_300C,-31.320271471886805
4134.0,2000.0_MIRAGE,-31.312332082670842
4133.0,2015.0_MALIBU,-31.31070215305355
4132.0,1994.0_E-350 WAGON,-31.257393874090436
4131.0,2000.0_CAMRY SOLARA,-31.255947388789192
4130.0,1993.0_VILLAGER,-31.23370560685862
4129.0,2004.0_RIO,-31.233345785209437
4128.0,2009.0_CUBE,-31.132948119948388
4127.0,2003.0_GS 300,-31.131565372047792
4126.0,1997.0_DISCOVERY,-31.109983418886014
4125.0,2013.0_A4,-31.10176116077329
4124.0,1991.0_G2500 VANDURA,-31.065166479329346
4123.0,1991.0_C2500,-31.05218611510627
4122.0,2006.0_S60,-31.011386381664384
4121.0,2008.0_F-350,-30.996735686050474
4120.0,1986.0_PICKUP,-30.99595987964029
4119.0,1997.0_960 SERIES,-30.989231563892137
4118.0,1993.0_INTEGRA,-30.973115877040232
4117.0,2008.0_A3,-30.96180286050126
4116.0,1992.0_FESTIVA,-30.959848225893737
4115.0,1997.0_F-350,-30.946136545975843
4114.0,2008.0_GRAND CARAVAN,-30.91986136857224
4113.0,2009.0_TOWN & COUNTRY,-30.899005433979834
4112.0,2018.0_SENTRA,-30.889282799739334
4111.0,2004.0_PACIFICA,-30.884619894882334
4110.0,2001.0_SUBURBAN,-30.87792876379625
4109.0,1993.0_VOYAGER,-30.85740545441202
4108.0,2008.0_SENTRA,-30.848886619140757
4107.0,2009.0_NITRO,-30.688031920822638
4106.0,2010.0_SONATA,-30.619988784584237
4105.0,1997.0_CENTURY,-30.611693073095367
4104.0,1998.0_BRAVADA,-30.55908167198952
4103.0,2014.0_EQUINOX,-30.438307539924544
4102.0,1994.0_CUTLASS SUPREME,-30.401384952566524
4101.0,1993.0_XJ6,-30.390529775550185
4100.0,1987.0_F-150,-30.381602303329235
4099.0,1987.0_PRELUDE,-30.352555413574496
4098.0,2005.0_ODYSSEY,-30.33382102402331
4097.0,2007.0_LS 400,-30.27719632736902
4096.0,1985.0_D150 PICKUP,-30.240689888335513
4095.0,2013.0_FR-S,-30.221427086965754
4094.0,2006.0_TRAILBLAZER EXT,-30.201720120512746
4093.0,1988.0_PICKUP,-30.16781072806207
4092.0,1999.0_C2500,-30.1380788840303
4091.0,1993.0_RAM VAN,-30.13210157441758
4090.0,1999.0_GRAND CHEROKEE,-30.09442959436799
4089.0,1990.0_GRAND MARQUIS,-30.07174087129932
4088.0,1999.0_MIRAGE,-30.031041545880917
4087.0,2017.0_ROGUE SPORT,-29.991138924022962
4086.0,1982.0_FZ07,-29.989859085784925
4085.0,1967.0_F-150,-29.97661636124346
4084.0,2002.0_ACCORD,-29.971119274073082
4083.0,1988.0_REGAL,-29.89063962543823
4082.0,2001.0_STRATUS,-29.867814617931305
4081.0,2012.0_TC,-29.851353215981028
4080.0,2007.0_RAM PICKUP,-29.819234489408615
4079.0,2001.0_MONTANA,-29.77313452436123
4078.0,2019.0_OUTBACK,-29.767050013222914
4077.0,1994.0_LHS,-29.763315364954114
4076.0,1988.0_3 SERIES,-29.699113497762845
4075.0,2007.0_FX35,-29.640722881819027
4074.0,2000.0_SLK-CLASS,-29.63535720617828
4073.0,2007.0_CALIBER,-29.612302290373623
4072.0,2010.0_FORTE,-29.59572618189295
4071.0,2006.0_PRIUS,-29.594581284190483
4070.0,1996.0_SUNFIRE,-29.5815380494622
4069.0,2006.0_MATRIX,-29.574495799033947
4068.0,1994.0_3000GT,-29.567937793787916
4067.0,1995.0_DAKOTA,-29.50897849762416
4066.0,2012.0_IMPALA,-29.443054354596175
4065.0,2011.0_MILAN,-29.41192910555692
4064.0,2003.0_GRAND CARAVAN,-29.384762154157006
4063.0,1998.0_ALTIMA,-29.382143353330903
4062.0,2006.0_EXPEDITION,-29.314543596905192
4061.0,2020.0_OUTLANDER SPORT,-29.260906382287516
4060.0,2006.0_GRAND CHEROKEE,-29.191218295559622
4059.0,2006.0_ENVOY,-29.176430678642358
4058.0,2008.0_XC70,-29.1607630472749
4057.0,1999.0_TACOMA,-29.13052803455339
4056.0,2001.0_INTREPID,-29.117723067138805
4055.0,1999.0_GRAND PRIX,-29.099256779701395
4054.0,2001.0_A6,-29.087561359992577
4053.0,2000.0_ESCORT,-29.079574982474362
4052.0,2006.0_TOWN & COUNTRY,-29.05281498818631
4051.0,1989.0_INTERNATIONAL,-29.00692926907527
4050.0,1999.0_TROOPER,-28.916832577378685
4049.0,2014.0_VERSA,-28.894860425038015
4048.0,2004.0_NAVIGATOR,-28.866374326407733
4047.0,1998.0_DEVILLE,-28.84629143776069
4046.0,1988.0_190,-28.834087299936396
4045.0,1999.0_GRAND VOYAGER,-28.806892468171213
4044.0,1994.0_K1500,-28.75670720236322
4043.0,2003.0_4RUNNER,-28.74210703041437
4042.0,2004.0_DAKOTA,-28.727616226992566
4041.0,2003.0_RSX,-28.72025439396198
4040.0,2008.0_IS 250,-28.719567648635927
4039.0,2017.0_5 SERIES,-28.682840853121405
4038.0,1995.0_SEBRING,-28.66403122720486
4037.0,2006.0_X5,-28.635732318510613
4036.0,1999.0_B-SERIES,-28.613889342626017
4035.0,2004.0_RAINIER,-28.510074769687982
4034.0,1990.0_G20,-28.469354299349202
4033.0,2009.0_G5,-28.448560517101846
4032.0,2007.0_SIENNA,-28.436368678472416
4031.0,2006.0_RENDEZVOUS,-28.42172744457547
4030.0,1989.0_SIDEKICK,-28.406013591788362
4029.0,1994.0_LEBARON,-28.40092638377465
4028.0,1998.0_CONTOUR,-28.365150316626828
4027.0,2007.0_RAIDER,-28.318611304153883
4026.0,1991.0_TERCEL,-28.281847990612356
4025.0,2001.0_PROTEGE,-28.248874829730056
4024.0,2000.0_GRAND VITARA,-28.19293777033963
4023.0,1998.0_A4,-28.17318126058665
4022.0,1996.0_RAM PICKUP,-28.159226049980845
4021.0,1972.0_900 P/U,-28.09585711212707
4020.0,2017.0_ROGUE,-28.07588292327793
4019.0,1997.0_IMPREZA,-27.98889046674259
4018.0,2005.0_VUE,-27.98870676319433
4017.0,2009.0_XB,-27.957316186288217
4016.0,2017.0_GRAND CARAVAN,-27.91038762424476
